,index,Date,High,Low,Open,Close,Volume,Adj Close,ValueType
0,0,2017-01-03,35.56999969482422,34.84000015258789,34.97999954223633,35.150001525878906,10904900.0,30.431575775146484,Actual
1,0,2017-01-03,35.56999969482422,34.84000015258789,34.97999954223633,35.150001525878906,10904900.0,33.171212820477905,Predicted
2,1,2017-01-04,37.2400016784668,35.470001220703125,35.599998474121094,37.09000015258789,23388500.0,32.11116027832031,Actual
3,1,2017-01-04,37.2400016784668,35.470001220703125,35.599998474121094,37.09000015258789,23388500.0,35.18884657148206,Predicted
4,2,2017-01-05,37.04999923706055,36.06999969482422,37.0099983215332,36.38999938964844,15636700.0,31.505117416381836,Actual
5,2,2017-01-05,37.04999923706055,36.06999969482422,37.0099983215332,36.38999938964844,15636700.0,33.96080785885076,Predicted
6,3,2017-01-06,36.54999923706055,35.93000030517578,36.40999984741211,35.9900016784668,13240100.0,31.158809661865234,Actual
7,3,2017-01-06,36.54999923706055,35.93000030517578,36.40999984741211,35.9900016784668,13240100.0,33.46994959234789,Predicted
8,9,2017-01-17,37.689998626708984,37.16999816894531,37.34000015258789,37.310001373291016,8225700.0,32.30162048339844,Actual
9,9,2017-01-17,37.689998626708984,37.16999816894531,37.34000015258789,37.310001373291016,8225700.0,34.94060176752322,Predicted
10,15,2017-01-25,38.380001068115234,37.599998474121094,37.709999084472656,38.279998779296875,20745200.0,33.14141082763672,Actual
11,15,2017-01-25,38.380001068115234,37.599998474121094,37.709999084472656,38.279998779296875,20745200.0,35.156802345638894,Predicted
12,19,2017-01-31,36.650001525878906,36.119998931884766,36.25,36.61000061035156,10679000.0,31.695585250854492,Actual
13,19,2017-01-31,36.650001525878906,36.119998931884766,36.25,36.61000061035156,10679000.0,34.205090392659585,Predicted
14,20,2017-02-01,37.11000061035156,35.86000061035156,36.68000030517578,36.13999938964844,13744100.0,31.288677215576172,Actual
15,20,2017-02-01,37.11000061035156,35.86000061035156,36.68000030517578,36.13999938964844,13744100.0,34.24305286933537,Predicted
16,21,2017-02-02,36.13999938964844,35.470001220703125,36.08000183105469,35.72999954223633,11893700.0,30.933713912963867,Actual
17,21,2017-02-02,36.13999938964844,35.470001220703125,36.08000183105469,35.72999954223633,11893700.0,33.39763576426775,Predicted
18,26,2017-02-09,35.400001525878906,35.02000045776367,35.13999938964844,35.08000183105469,14834000.0,30.3709716796875,Actual
19,26,2017-02-09,35.400001525878906,35.02000045776367,35.13999938964844,35.08000183105469,14834000.0,32.375580913678334,Predicted
20,27,2017-02-10,35.31999969482422,35.08000183105469,35.209999084472656,35.16999816894531,10321800.0,30.44889259338379,Actual
21,27,2017-02-10,35.31999969482422,35.08000183105469,35.209999084472656,35.16999816894531,10321800.0,32.6354960889172,Predicted
22,29,2017-02-14,37.400001525878906,36.66999816894531,36.720001220703125,37.2400016784668,31403300.0,32.24102020263672,Actual
23,29,2017-02-14,37.400001525878906,36.66999816894531,36.720001220703125,37.2400016784668,31403300.0,33.39371222233545,Predicted
24,30,2017-02-15,37.11000061035156,36.599998474121094,36.95000076293945,37.08000183105469,15674400.0,32.10249710083008,Actual
25,30,2017-02-15,37.11000061035156,36.599998474121094,36.95000076293945,37.08000183105469,15674400.0,34.13813336475867,Predicted
26,33,2017-02-21,38.099998474121094,37.41999816894531,37.599998474121094,37.810001373291016,14549200.0,32.73450469970703,Actual
27,33,2017-02-21,38.099998474121094,37.41999816894531,37.599998474121094,37.810001373291016,14549200.0,35.080995517125885,Predicted
28,36,2017-02-24,37.189998626708984,36.56999969482422,36.869998931884766,36.900001525878906,13060100.0,31.94666290283203,Actual
29,36,2017-02-24,37.189998626708984,36.56999969482422,36.869998931884766,36.900001525878906,13060100.0,34.319907659555426,Predicted
30,37,2017-02-27,37.36000061035156,36.86000061035156,36.91999816894531,37.27000045776367,10091800.0,32.266990661621094,Actual
31,37,2017-02-27,37.36000061035156,36.86000061035156,36.91999816894531,37.27000045776367,10091800.0,34.78536440472281,Predicted
32,40,2017-03-02,38.099998474121094,37.25,37.369998931884766,37.7599983215332,14935100.0,32.69121551513672,Actual
33,40,2017-03-02,38.099998474121094,37.25,37.369998931884766,37.7599983215332,14935100.0,35.23475909254795,Predicted
34,46,2017-03-10,37.189998626708984,36.77000045776367,37.099998474121094,36.83000183105469,18653600.0,32.212303161621094,Actual
35,46,2017-03-10,37.189998626708984,36.77000045776367,37.099998474121094,36.83000183105469,18653600.0,33.56000937292792,Predicted
36,47,2017-03-13,37.130001068115234,36.83000183105469,37.0,36.869998931884766,10120700.0,32.24728012084961,Actual
37,47,2017-03-13,37.130001068115234,36.83000183105469,37.0,36.869998931884766,10120700.0,34.15067805973209,Predicted
38,49,2017-03-15,37.15999984741211,36.790000915527344,37.06999969482422,37.09000015258789,28089800.0,32.439701080322266,Actual
39,49,2017-03-15,37.15999984741211,36.790000915527344,37.06999969482422,37.09000015258789,28089800.0,33.01886475542062,Predicted
40,50,2017-03-16,37.119998931884766,36.77000045776367,37.09000015258789,37.08000183105469,12599000.0,32.43095779418945,Actual
41,50,2017-03-16,37.119998931884766,36.77000045776367,37.09000015258789,37.08000183105469,12599000.0,34.18054361264099,Predicted
42,51,2017-03-17,37.15999984741211,36.29999923706055,37.130001068115234,36.33000183105469,19603600.0,31.774991989135742,Actual
43,51,2017-03-17,37.15999984741211,36.29999923706055,37.130001068115234,36.33000183105469,19603600.0,33.46315820422254,Predicted
44,55,2017-03-23,34.459999084472656,33.790000915527344,34.0,34.2599983215332,14536600.0,29.964521408081055,Actual
45,55,2017-03-23,34.459999084472656,33.790000915527344,34.0,34.2599983215332,14536600.0,32.0585185731932,Predicted
46,57,2017-03-27,34.75,33.970001220703125,34.279998779296875,34.709999084472656,12941300.0,30.358104705810547,Actual
47,57,2017-03-27,34.75,33.970001220703125,34.279998779296875,34.709999084472656,12941300.0,32.691711681879056,Predicted
48,63,2017-04-04,34.43000030517578,33.900001525878906,33.900001525878906,34.27000045776367,9500000.0,29.973270416259766,Actual
49,63,2017-04-04,34.43000030517578,33.900001525878906,33.900001525878906,34.27000045776367,9500000.0,32.33433249530803,Predicted
50,65,2017-04-06,34.470001220703125,33.88999938964844,34.02000045776367,34.15999984741211,12171900.0,29.87706184387207,Actual
51,65,2017-04-06,34.470001220703125,33.88999938964844,34.02000045776367,34.15999984741211,12171900.0,32.05402797363041,Predicted
52,72,2017-04-18,33.83000183105469,33.4900016784668,33.720001220703125,33.689998626708984,7020400.0,29.46598243713379,Actual
53,72,2017-04-18,33.83000183105469,33.4900016784668,33.720001220703125,33.689998626708984,7020400.0,31.740206545966803,Predicted
54,87,2017-05-09,34.470001220703125,33.900001525878906,33.900001525878906,34.2599983215332,8434500.0,29.964521408081055,Actual
55,87,2017-05-09,34.470001220703125,33.900001525878906,33.900001525878906,34.2599983215332,8434500.0,32.45543460018712,Predicted
56,88,2017-05-10,34.459999084472656,34.08000183105469,34.25,34.22999954223633,7665300.0,29.938282012939453,Actual
57,88,2017-05-10,34.459999084472656,34.08000183105469,34.25,34.22999954223633,7665300.0,32.206290239847334,Predicted
58,89,2017-05-11,34.22999954223633,33.900001525878906,34.06999969482422,34.11000061035156,9045400.0,29.833324432373047,Actual
59,89,2017-05-11,34.22999954223633,33.900001525878906,34.06999969482422,34.11000061035156,9045400.0,31.942476221016918,Predicted
60,91,2017-05-15,34.150001525878906,33.650001525878906,33.970001220703125,33.81999969482422,13634400.0,29.579689025878906,Actual
61,91,2017-05-15,34.150001525878906,33.650001525878906,33.970001220703125,33.81999969482422,13634400.0,31.503341436295074,Predicted
62,95,2017-05-19,32.970001220703125,32.5099983215332,32.54999923706055,32.720001220703125,14019200.0,28.61760711669922,Actual
63,95,2017-05-19,32.970001220703125,32.5099983215332,32.54999923706055,32.720001220703125,14019200.0,30.563638101145024,Predicted
64,99,2017-05-25,33.470001220703125,31.920000076293945,33.20000076293945,32.599998474121094,32345900.0,28.512651443481445,Actual
65,99,2017-05-25,33.470001220703125,31.920000076293945,33.20000076293945,32.599998474121094,32345900.0,30.073762620176826,Predicted
66,101,2017-05-30,33.7400016784668,33.040000915527344,33.09000015258789,33.529998779296875,13923600.0,29.326047897338867,Actual
67,101,2017-05-30,33.7400016784668,33.040000915527344,33.09000015258789,33.529998779296875,13923600.0,31.562911737515574,Predicted
68,102,2017-05-31,33.970001220703125,33.47999954223633,33.709999084472656,33.93000030517578,16515800.0,29.675901412963867,Actual
69,102,2017-05-31,33.970001220703125,33.47999954223633,33.709999084472656,33.93000030517578,16515800.0,31.404328889988662,Predicted
70,104,2017-06-02,34.529998779296875,33.959999084472656,34.349998474121094,34.45000076293945,11654500.0,30.130701065063477,Actual
71,104,2017-06-02,34.529998779296875,33.959999084472656,34.349998474121094,34.45000076293945,11654500.0,32.28252024530062,Predicted
72,105,2017-06-05,34.7400016784668,34.2599983215332,34.470001220703125,34.459999084472656,11884900.0,30.13944435119629,Actual
73,105,2017-06-05,34.7400016784668,34.2599983215332,34.470001220703125,34.459999084472656,11884900.0,32.18696492165384,Predicted
74,106,2017-06-06,34.47999954223633,34.099998474121094,34.33000183105469,34.43000030517578,11523000.0,30.113204956054688,Actual
75,106,2017-06-06,34.47999954223633,34.099998474121094,34.33000183105469,34.43000030517578,11523000.0,32.07579357823792,Predicted
76,116,2017-06-20,34.52000045776367,34.150001525878906,34.34000015258789,34.400001525878906,8296600.0,30.422740936279297,Actual
77,116,2017-06-20,34.52000045776367,34.150001525878906,34.34000015258789,34.400001525878906,8296600.0,32.29243791849449,Predicted
78,118,2017-06-22,34.34000015258789,33.86000061035156,34.04999923706055,34.189998626708984,8937500.0,30.237018585205078,Actual
79,118,2017-06-22,34.34000015258789,33.86000061035156,34.04999923706055,34.189998626708984,8937500.0,32.201726177704074,Predicted
80,125,2017-07-03,36.0,34.45000076293945,34.52000045776367,35.56999969482422,10915700.0,31.45746421813965,Actual
81,125,2017-07-03,36.0,34.45000076293945,34.52000045776367,35.56999969482422,10915700.0,34.58225723870008,Predicted
82,128,2017-07-07,35.04999923706055,34.77000045776367,35.0,34.939998626708984,8623500.0,30.900306701660156,Actual
83,128,2017-07-07,35.04999923706055,34.77000045776367,35.0,34.939998626708984,8623500.0,32.60200824956864,Predicted
84,137,2017-07-20,36.630001068115234,36.290000915527344,36.5,36.40999984741211,10159200.0,32.20034408569336,Actual
85,137,2017-07-20,36.630001068115234,36.290000915527344,36.5,36.40999984741211,10159200.0,33.80175504301697,Predicted
86,140,2017-07-25,36.16999816894531,35.5,35.939998626708984,35.56999969482422,14540100.0,31.45746421813965,Actual
87,140,2017-07-25,36.16999816894531,35.5,35.939998626708984,35.56999969482422,14540100.0,33.082779058167915,Predicted
88,141,2017-07-26,35.90999984741211,35.400001525878906,35.54999923706055,35.619998931884766,10814200.0,31.50168800354004,Actual
89,141,2017-07-26,35.90999984741211,35.400001525878906,35.54999923706055,35.619998931884766,10814200.0,33.30554059932772,Predicted
90,146,2017-08-02,34.9900016784668,34.619998931884766,34.63999938964844,34.81999969482422,9325600.0,30.794179916381836,Actual
91,146,2017-08-02,34.9900016784668,34.619998931884766,34.63999938964844,34.81999969482422,9325600.0,32.60584674782854,Predicted
92,148,2017-08-04,35.45000076293945,34.7599983215332,34.970001220703125,35.27000045776367,9160800.0,31.192157745361328,Actual
93,148,2017-08-04,35.45000076293945,34.7599983215332,34.970001220703125,35.27000045776367,9160800.0,33.35935770862075,Predicted
94,149,2017-08-07,35.400001525878906,35.119998931884766,35.15999984741211,35.29999923706055,8255000.0,31.21868324279785,Actual
95,149,2017-08-07,35.400001525878906,35.119998931884766,35.15999984741211,35.29999923706055,8255000.0,32.982512512203925,Predicted
96,159,2017-08-21,35.060001373291016,34.779998779296875,34.900001525878906,34.90999984741211,6010400.0,30.873775482177734,Actual
97,159,2017-08-21,35.060001373291016,34.779998779296875,34.900001525878906,34.90999984741211,6010400.0,32.802914999642134,Predicted
98,160,2017-08-22,35.41999816894531,34.970001220703125,35.0,35.29999923706055,7815100.0,31.21868324279785,Actual
99,160,2017-08-22,35.41999816894531,34.970001220703125,35.0,35.29999923706055,7815100.0,33.23305783228909,Predicted
100,163,2017-08-25,35.880001068115234,35.540000915527344,35.540000915527344,35.599998474121094,6685100.0,31.483999252319336,Actual
101,163,2017-08-25,35.880001068115234,35.540000915527344,35.540000915527344,35.599998474121094,6685100.0,33.4306228387845,Predicted
102,167,2017-08-31,36.7400016784668,35.900001525878906,35.900001525878906,36.540000915527344,13597800.0,32.31532287597656,Actual
103,167,2017-08-31,36.7400016784668,35.900001525878906,35.900001525878906,36.540000915527344,13597800.0,34.331093841184796,Predicted
104,170,2017-09-06,37.7400016784668,37.33000183105469,37.5099983215332,37.66999816894531,12359100.0,33.65821075439453,Actual
105,170,2017-09-06,37.7400016784668,37.33000183105469,37.5099983215332,37.66999816894531,12359100.0,34.80702075516362,Predicted
106,171,2017-09-07,37.43000030517578,36.70000076293945,37.400001525878906,36.90999984741211,14327500.0,33.31522750854492,Actual
107,171,2017-09-07,37.43000030517578,36.70000076293945,37.400001525878906,36.90999984741211,14327500.0,34.25518820372004,Predicted
108,176,2017-09-14,39.18000030517578,38.11000061035156,38.189998626708984,38.790000915527344,17528600.0,35.01212692260742,Actual
109,176,2017-09-14,39.18000030517578,38.11000061035156,38.189998626708984,38.790000915527344,17528600.0,36.19154881239477,Predicted
110,177,2017-09-15,39.029998779296875,38.63999938964844,38.7400016784668,38.880001068115234,25353900.0,35.093360900878906,Actual
111,177,2017-09-15,39.029998779296875,38.63999938964844,38.7400016784668,38.880001068115234,25353900.0,34.81185690521893,Predicted
112,178,2017-09-18,38.97999954223633,38.54999923706055,38.900001525878906,38.59000015258789,12361100.0,34.831600189208984,Actual
113,178,2017-09-18,38.97999954223633,38.54999923706055,38.900001525878906,38.59000015258789,12361100.0,35.54667666077576,Predicted
114,180,2017-09-20,39.0,38.689998626708984,38.86000061035156,38.880001068115234,17188300.0,35.093360900878906,Actual
115,180,2017-09-20,39.0,38.689998626708984,38.86000061035156,38.880001068115234,17188300.0,35.32992022048478,Predicted
116,188,2017-10-02,42.47999954223633,40.79999923706055,41.0099983215332,42.150001525878906,33817400.0,38.04488754272461,Actual
117,188,2017-10-02,42.47999954223633,40.79999923706055,41.0099983215332,42.150001525878906,33817400.0,38.52275834498579,Predicted
118,189,2017-10-03,43.70000076293945,43.0,43.119998931884766,43.45000076293945,31058300.0,39.2182731628418,Actual
119,189,2017-10-03,43.70000076293945,43.0,43.119998931884766,43.45000076293945,31058300.0,38.62486677490732,Predicted
120,190,2017-10-04,43.939998626708984,43.20000076293945,43.349998474121094,43.779998779296875,13458700.0,39.516136169433594,Actual
121,190,2017-10-04,43.939998626708984,43.20000076293945,43.349998474121094,43.779998779296875,13458700.0,40.321731773592816,Predicted
122,191,2017-10-05,44.08000183105469,43.68000030517578,43.900001525878906,43.849998474121094,16661400.0,39.57931137084961,Actual
123,191,2017-10-05,44.08000183105469,43.68000030517578,43.900001525878906,43.849998474121094,16661400.0,39.67906311920407,Predicted
124,193,2017-10-09,45.43000030517578,44.93000030517578,45.029998779296875,45.33000183105469,10932400.0,40.91517639160156,Actual
125,193,2017-10-09,45.43000030517578,44.93000030517578,45.029998779296875,45.33000183105469,10932400.0,41.54476261706401,Predicted
126,201,2017-10-19,45.400001525878906,44.560001373291016,44.75,45.349998474121094,13051600.0,40.933223724365234,Actual
127,201,2017-10-19,45.400001525878906,44.560001373291016,44.75,45.349998474121094,13051600.0,41.810380348787206,Predicted
128,202,2017-10-20,45.72999954223633,45.13999938964844,45.5,45.61000061035156,12203200.0,41.167903900146484,Actual
129,202,2017-10-20,45.72999954223633,45.13999938964844,45.5,45.61000061035156,12203200.0,41.733383607235425,Predicted
130,204,2017-10-24,46.7599983215332,45.720001220703125,45.90999984741211,46.47999954223633,27909100.0,41.95316696166992,Actual
131,204,2017-10-24,46.7599983215332,45.720001220703125,45.90999984741211,46.47999954223633,27909100.0,41.85076634885138,Predicted
132,205,2017-10-25,45.970001220703125,44.77000045776367,45.70000076293945,45.119998931884766,18062600.0,40.725624084472656,Actual
133,205,2017-10-25,45.970001220703125,44.77000045776367,45.70000076293945,45.119998931884766,18062600.0,41.44235276887437,Predicted
134,215,2017-11-08,42.119998931884766,41.529998779296875,41.86000061035156,42.11000061035156,14221600.0,38.0087776184082,Actual
135,215,2017-11-08,42.119998931884766,41.529998779296875,41.86000061035156,42.11000061035156,14221600.0,38.62430248179808,Predicted
136,216,2017-11-09,42.15999984741211,41.619998931884766,42.040000915527344,42.11000061035156,8897200.0,38.0087776184082,Actual
137,216,2017-11-09,42.15999984741211,41.619998931884766,42.040000915527344,42.11000061035156,8897200.0,38.9495492954929,Predicted
138,217,2017-11-10,43.0,42.060001373291016,42.13999938964844,42.65999984741211,14102100.0,38.50520706176758,Actual
139,217,2017-11-10,43.0,42.060001373291016,42.13999938964844,42.65999984741211,14102100.0,39.578519211782776,Predicted
140,222,2017-11-17,44.13999938964844,43.4900016784668,43.529998779296875,43.880001068115234,10594200.0,39.60639572143555,Actual
141,222,2017-11-17,44.13999938964844,43.4900016784668,43.529998779296875,43.880001068115234,10594200.0,40.53365997991311,Predicted
142,224,2017-11-21,45.18000030517578,44.65999984741211,45.06999969482422,44.970001220703125,12011200.0,40.590232849121094,Actual
143,224,2017-11-21,45.18000030517578,44.65999984741211,45.06999969482422,44.970001220703125,12011200.0,41.097795810732364,Predicted
144,227,2017-11-27,44.4900016784668,43.880001068115234,44.470001220703125,44.16999816894531,8652600.0,39.86814880371094,Actual
145,227,2017-11-27,44.4900016784668,43.880001068115234,44.470001220703125,44.16999816894531,8652600.0,40.74235398284462,Predicted
146,230,2017-11-30,44.529998779296875,42.70000076293945,44.0,43.09000015258789,32515100.0,38.893333435058594,Actual
147,230,2017-11-30,44.529998779296875,42.70000076293945,44.0,43.09000015258789,32515100.0,39.26252741544195,Predicted
148,232,2017-12-04,43.41999816894531,42.91999816894531,43.20000076293945,43.04999923706055,14024600.0,38.85722732543945,Actual
149,232,2017-12-04,43.41999816894531,42.91999816894531,43.20000076293945,43.04999923706055,14024600.0,39.306876784766615,Predicted
150,235,2017-12-07,42.38999938964844,41.540000915527344,42.2599983215332,42.02000045776367,16450000.0,38.272586822509766,Actual
151,235,2017-12-07,42.38999938964844,41.540000915527344,42.2599983215332,42.02000045776367,16450000.0,38.582696750240814,Predicted
152,237,2017-12-11,41.93000030517578,41.560001373291016,41.880001068115234,41.66999816894531,14112500.0,37.953800201416016,Actual
153,237,2017-12-11,41.93000030517578,41.560001373291016,41.880001068115234,41.66999816894531,14112500.0,37.96381235585197,Predicted
154,244,2017-12-20,42.779998779296875,42.38999938964844,42.7400016784668,42.52000045776367,8636700.0,38.728004455566406,Actual
155,244,2017-12-20,42.779998779296875,42.38999938964844,42.7400016784668,42.52000045776367,8636700.0,39.127947153064696,Predicted
156,246,2017-12-22,42.310001373291016,41.810001373291016,42.29999923706055,42.02000045776367,4907100.0,38.272586822509766,Actual
157,246,2017-12-22,42.310001373291016,41.810001373291016,42.29999923706055,42.02000045776367,4907100.0,39.096911048229344,Predicted
158,247,2017-12-26,42.09000015258789,41.630001068115234,41.86000061035156,41.79999923706055,3368900.0,38.07221221923828,Actual
159,247,2017-12-26,42.09000015258789,41.630001068115234,41.86000061035156,41.79999923706055,3368900.0,39.04177584046472,Predicted
160,248,2017-12-27,41.849998474121094,41.29999923706055,41.7599983215332,41.310001373291016,4933600.0,37.625911712646484,Actual
161,248,2017-12-27,41.849998474121094,41.29999923706055,41.7599983215332,41.310001373291016,4933600.0,38.54406037339999,Predicted
162,249,2017-12-28,41.439998626708984,41.20000076293945,41.34000015258789,41.380001068115234,5005300.0,37.689666748046875,Actual
163,249,2017-12-28,41.439998626708984,41.20000076293945,41.34000015258789,41.380001068115234,5005300.0,38.31910286599776,Predicted
164,255,2018-01-08,44.59000015258789,43.52000045776367,44.040000915527344,44.220001220703125,13099600.0,40.276390075683594,Actual
165,255,2018-01-08,44.59000015258789,43.52000045776367,44.040000915527344,44.220001220703125,13099600.0,41.03566369672403,Predicted
166,258,2018-01-11,44.27000045776367,43.15999984741211,43.279998779296875,44.189998626708984,11245800.0,40.24906539916992,Actual
167,258,2018-01-11,44.27000045776367,43.15999984741211,43.279998779296875,44.189998626708984,11245800.0,41.32376222261445,Predicted
168,268,2018-01-26,43.56999969482422,42.9900016784668,43.31999969482422,43.4900016784668,9131200.0,39.61149597167969,Actual
169,268,2018-01-26,43.56999969482422,42.9900016784668,43.31999969482422,43.4900016784668,9131200.0,40.17175339507125,Predicted
170,277,2018-02-08,42.709999084472656,40.7400016784668,42.459999084472656,40.75,18035400.0,37.115848541259766,Actual
171,277,2018-02-08,42.709999084472656,40.7400016784668,42.459999084472656,40.75,18035400.0,38.438491750464124,Predicted
172,278,2018-02-09,41.970001220703125,40.22999954223633,41.15999984741211,41.459999084472656,19598000.0,37.76252746582031,Actual
173,278,2018-02-09,41.970001220703125,40.22999954223633,41.15999984741211,41.459999084472656,19598000.0,38.930250539527464,Predicted
174,285,2018-02-21,41.29999923706055,40.5099983215332,40.75,40.560001373291016,9098500.0,36.94279861450195,Actual
175,285,2018-02-21,41.29999923706055,40.5099983215332,40.75,40.560001373291016,9098500.0,37.926519909808164,Predicted
176,289,2018-02-27,41.540000915527344,40.119998931884766,41.4900016784668,40.16999816894531,12738800.0,36.58757400512695,Actual
177,289,2018-02-27,41.540000915527344,40.119998931884766,41.4900016784668,40.16999816894531,12738800.0,37.79062630566855,Predicted
178,290,2018-02-28,40.150001525878906,39.31999969482422,39.619998931884766,39.349998474121094,23145200.0,35.840702056884766,Actual
179,290,2018-02-28,40.150001525878906,39.31999969482422,39.619998931884766,39.349998474121094,23145200.0,35.841302000299564,Predicted
180,291,2018-03-01,39.59000015258789,37.40999984741211,39.59000015258789,37.790000915527344,26183100.0,34.41982650756836,Actual
181,291,2018-03-01,39.59000015258789,37.40999984741211,39.59000015258789,37.790000915527344,26183100.0,35.46334292047547,Predicted
182,310,2018-03-28,35.790000915527344,34.900001525878906,35.0099983215332,35.470001220703125,17905700.0,32.63533020019531,Actual
183,310,2018-03-28,35.790000915527344,34.900001525878906,35.0099983215332,35.470001220703125,17905700.0,33.116790050752584,Predicted
184,312,2018-04-02,36.2599983215332,35.22999954223633,36.099998474121094,35.7599983215332,13909100.0,32.90215301513672,Actual
185,312,2018-04-02,36.2599983215332,35.22999954223633,36.099998474121094,35.7599983215332,13909100.0,33.65333366646907,Predicted
186,313,2018-04-03,37.349998474121094,36.38999938964844,36.79999923706055,36.939998626708984,15833300.0,33.987850189208984,Actual
187,313,2018-04-03,37.349998474121094,36.38999938964844,36.79999923706055,36.939998626708984,15833300.0,34.53374265494948,Predicted
188,320,2018-04-12,39.4900016784668,38.77000045776367,39.27000045776367,38.83000183105469,7896400.0,35.726806640625,Actual
189,320,2018-04-12,39.4900016784668,38.77000045776367,39.27000045776367,38.83000183105469,7896400.0,36.407507570714074,Predicted
190,322,2018-04-16,39.41999816894531,38.66999816894531,38.970001220703125,39.16999816894531,5064900.0,36.039634704589844,Actual
191,322,2018-04-16,39.41999816894531,38.66999816894531,38.970001220703125,39.16999816894531,5064900.0,37.033648686805336,Predicted
192,329,2018-04-25,38.20000076293945,37.5,37.72999954223633,38.11000061035156,7982700.0,35.064353942871094,Actual
193,329,2018-04-25,38.20000076293945,37.5,37.72999954223633,38.11000061035156,7982700.0,35.87403805229012,Predicted
194,334,2018-05-02,36.70000076293945,36.150001525878906,36.47999954223633,36.20000076293945,9440700.0,33.3069953918457,Actual
195,334,2018-05-02,36.70000076293945,36.150001525878906,36.47999954223633,36.20000076293945,9440700.0,33.895120608854825,Predicted
196,336,2018-05-04,36.779998779296875,35.869998931884766,36.150001525878906,36.709999084472656,6639000.0,33.77622604370117,Actual
197,336,2018-05-04,36.779998779296875,35.869998931884766,36.150001525878906,36.709999084472656,6639000.0,35.046862452773944,Predicted
